tweet_id,name,timestamp,dog_stage,dog_breed,rating_ratio,retweet_count,favorite_count,text,jpg_url
683111407806746624,Larry,2016-01-02 02:23:45,pupper,Cocker Spaniel,1.0,860.0,3245.0,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg
683030066213818368,Lulu,2016-01-01 21:00:32,,Boxer,1.0,703.0,2067.0,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg
682962037429899265,Darrel,2016-01-01 16:30:13,,Chihuahua,0.6363636363636364,15480.0,34995.0,This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg
682750546109968385,Taco,2016-01-01 02:29:49,,English Setter,0.9,410.0,1445.0,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg
682662431982772225,Joey,2015-12-31 20:39:41,,Beagle,1.1,1023.0,2911.0,Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg
682393905736888321,Kreg,2015-12-31 02:52:40,,Vizsla,1.1,626.0,2137.0,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg
682389078323662849,Brody,2015-12-31 02:33:29,,Curly-Coated Retriever,0.9,444.0,1591.0,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg
682303737705140231,Todo,2015-12-30 20:54:22,,Lakeland Terrier,0.9,922.0,2925.0,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg
682259524040966145,Jax,2015-12-30 17:58:40,,Siberian Husky,0.9,1122.0,3949.0,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg
682032003584274432,Ulysses,2015-12-30 02:54:35,,Schipperke,1.1,1877.0,6267.0,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg
681981167097122816,Jimothy,2015-12-29 23:32:35,,Labrador Retriever,1.2,975.0,2672.0,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg
681891461017812993,Charlie,2015-12-29 17:36:07,pupper,Chihuahua,1.0,774.0,2357.0,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg
681694085539872773,Bo,2015-12-29 04:31:49,pupper,Toy Poodle,1.1,3831.0,12216.0,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg
681654059175129088,Toffee,2015-12-29 01:52:46,pupper,Pomeranian,1.2,855.0,2503.0,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg
681579835668455424,Apollo,2015-12-28 20:57:50,,Rottweiler,0.8,1225.0,3374.0,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg
681523177663676416,Carly,2015-12-28 17:12:42,,Norfolk Terrier,1.2,5423.0,13587.0,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg
681339448655802368,Asher,2015-12-28 05:02:37,,Labrador Retriever,0.9,3854.0,8862.0,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg
681320187870711809,Glacier,2015-12-28 03:46:05,,Samoyed,1.1,699.0,2517.0,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg
681281657291280384,Sarge,2015-12-28 01:12:59,,Saint Bernard,1.1,1037.0,3075.0,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg
681261549936340994,Panda,2015-12-27 23:53:05,,Tibetan Terrier,0.9,251.0,1388.0,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg
681193455364796417,Aspen,2015-12-27 19:22:30,,Pomeranian,1.1,1391.0,3527.0,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg
680959110691590145,Ozzie,2015-12-27 03:51:18,,Pug,0.9,1881.0,4372.0,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg
680940246314430465,Alice,2015-12-27 02:36:20,,Soft-Coated Wheaten Terrier,0.4,977.0,3038.0,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg
680934982542561280,Sadie,2015-12-27 02:15:25,,Labrador Retriever,1.0,409.0,1993.0,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg
680913438424612864,Griswold,2015-12-27 00:49:49,,Pomeranian,1.1,583.0,2296.0,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg
680889648562991104,Cheesy,2015-12-26 23:15:17,,Shetland Sheepdog,0.9,346.0,1679.0,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg
680836378243002368,Ellie,2015-12-26 19:43:36,pupper,Pembroke,1.2,1249.0,3288.0,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg
680609293079592961,Brody,2015-12-26 04:41:15,,French Bulldog,0.9,653.0,2499.0,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg
680497766108381184,Percy,2015-12-25 21:18:05,,Chihuahua,1.2,1801.0,4016.0,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg
680473011644985345,Hector,2015-12-25 19:39:43,pupper,Lakeland Terrier,1.0,709.0,2419.0,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg
680161097740095489,Goliath,2015-12-24 23:00:17,,Bluetick,1.2,695.0,2222.0,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg
680145970311643136,Kawhi,2015-12-24 22:00:10,pupper,Miniature Poodle,1.0,1641.0,3436.0,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg
680130881361686529,Reggie,2015-12-24 21:00:12,,Maltese Dog,1.0,887.0,2185.0,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg
680115823365742593,Ozzy,2015-12-24 20:00:22,,Pug,0.9,857.0,2589.0,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg
680070545539371008,Emmie,2015-12-24 17:00:27,,Shih-Tzu,0.9,808.0,2463.0,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg
680055455951884288,Sammy,2015-12-24 16:00:30,,Samoyed,1.0,,,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh",https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg
679854723806179328,Bruce,2015-12-24 02:42:51,,Chow,0.7,1157.0,2722.0,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg
679844490799091713,Willie,2015-12-24 02:02:12,,Airedale,1.0,713.0,2262.0,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg
679777920601223168,Rinna,2015-12-23 21:37:40,pupper,Bloodhound,1.0,1033.0,2955.0,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg
679729593985699840,Hunter,2015-12-23 18:25:38,,West Highland White Terrier,0.8,780.0,2061.0,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg
679722016581222400,Mike,2015-12-23 17:55:32,,Boxer,0.8,442.0,1585.0,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg
679511351870550016,William,2015-12-23 03:58:25,,Chihuahua,0.7,1184.0,3188.0,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg
679475951516934144,Evy,2015-12-23 01:37:45,,Maltese Dog,0.9,604.0,1994.0,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg
679462823135686656,Hurley,2015-12-23 00:45:35,,Toy Poodle,1.1,17632.0,29874.0,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg
679158373988876288,Rubio,2015-12-22 04:35:49,,Pug,1.1,7547.0,20131.0,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg
679132435750195208,Louis,2015-12-22 02:52:45,,Scottish Deerhound,1.0,1082.0,2818.0,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg
679062614270468097,Chompsky,2015-12-21 22:15:18,,Schipperke,1.1,7540.0,16042.0,This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg
678969228704284672,Lola,2015-12-21 16:04:13,,Labrador Retriever,1.1,427.0,1551.0,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg
678798276842360832,Linda,2015-12-21 04:44:55,,Airedale,0.7,1086.0,3258.0,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg
678774928607469569,Tug,2015-12-21 03:12:08,,Pembroke,1.1,850.0,2659.0,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg
678764513869611008,Wilson,2015-12-21 02:30:45,,Irish Terrier,1.0,436.0,1538.0,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg
678755239630127104,Dash,2015-12-21 01:53:54,,Malamute,1.0,3057.0,6701.0,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg
678740035362037760,Tango,2015-12-21 00:53:29,,Beagle,0.6,1555.0,3537.0,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg
678643457146150913,Grizz,2015-12-20 18:29:43,,Labrador Retriever,1.0,377.0,1941.0,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg
678424312106393600,Crystal,2015-12-20 03:58:55,,Maltese Dog,0.2,2382.0,5164.0,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg
678410210315247616,Jerome,2015-12-20 03:02:53,,Schipperke,1.0,1682.0,3974.0,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg
678389028614488064,Bella,2015-12-20 01:38:42,pupper,Miniature Pinscher,1.1,392.0,1760.0,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg
678380236862578688,Crumpet,2015-12-20 01:03:46,,Samoyed,1.0,844.0,2299.0,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg
678334497360859136,Rosie,2015-12-19 22:02:01,,Norfolk Terrier,1.0,232.0,1225.0,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg
678255464182861824,Jessifer,2015-12-19 16:47:58,,Chihuahua,0.9,345.0,1503.0,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg
678021115718029313,Reese,2015-12-19 01:16:45,,Miniature Pinscher,1.2,5879.0,12836.0,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg
677700003327029250,Ralph,2015-12-18 04:00:46,,Siberian Husky,1.0,1341.0,3205.0,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg
677698403548192770,Sadie,2015-12-18 03:54:25,,Shih-Tzu,0.9,299.0,1161.0,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg
677530072887205888,Axel,2015-12-17 16:45:31,,Staffordshire Bullterrier,0.9,212.0,1000.0,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg
677331501395156992,Humphrey,2015-12-17 03:36:28,,Beagle,0.9,217.0,1026.0,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg
677328882937298944,Derek,2015-12-17 03:26:04,,Kelpie,1.0,1410.0,3451.0,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg
677314812125323265,Tassy,2015-12-17 02:30:09,,Blenheim Spaniel,1.0,493.0,1557.0,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg
677301033169788928,Juckson,2015-12-17 01:35:24,,Japanese Spaniel,0.5,372.0,1156.0,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg
676975532580409345,Cooper,2015-12-16 04:01:59,,Malamute,1.1,992.0,2608.0,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg
676949632774234114,Tyrus,2015-12-16 02:19:04,,Welsh Springer Spaniel,0.8,367.0,1230.0,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg
676864501615042560,Ash,2015-12-15 20:40:47,,Chesapeake Bay Retriever,1.0,653.0,1968.0,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg
676811746707918848,Penny,2015-12-15 17:11:09,,Chihuahua,0.9,401.0,1349.0,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg
676603393314578432,Godzilla,2015-12-15 03:23:14,pupper,Whippet,0.9,355.0,1090.0,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg
676588346097852417,Bubbles,2015-12-15 02:23:26,,Boston Bull,0.5,727.0,2162.0,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg
676582956622721024,Vinnie,2015-12-15 02:02:01,,Boston Bull,0.8,254.0,1113.0,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg
676496375194980353,Griffin,2015-12-14 20:17:59,,Pug,0.9,496.0,1432.0,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg
676430933382295552,Duke,2015-12-14 15:57:56,,Golden Retriever,1.0,316.0,1311.0,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg
676237365392908289,Winston,2015-12-14 03:08:46,,French Bulldog,0.8,259.0,1131.0,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg
676219687039057920,Kenneth,2015-12-14 01:58:31,,Whippet,1.0,28776.0,71813.0,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg
676146341966438401,Bert,2015-12-13 21:07:04,,Irish Water Spaniel,1.0,618.0,1807.0,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg
676101918813499392,Striker,2015-12-13 18:10:33,,Shih-Tzu,1.1,1089.0,2659.0,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg
675891555769696257,Donny,2015-12-13 04:14:39,,Italian Greyhound,0.6,789.0,1989.0,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg
675845657354215424,Pepper,2015-12-13 01:12:15,pupper,Pug,1.0,807.0,2125.0,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg
675798442703122432,Bernie,2015-12-12 22:04:39,,Beagle,1.0,3172.0,9617.0,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg
675781562965868544,Buddah,2015-12-12 20:57:34,,Maltese Dog,1.1,431.0,1506.0,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg
675710890956750848,Lenny,2015-12-12 16:16:45,,Standard Schnauzer,1.2,758.0,1755.0,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg
675531475945709568,Ellie,2015-12-12 04:23:49,,Pembroke,1.0,353.0,1107.0,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg
675522403582218240,Sammy,2015-12-12 03:47:46,,Cocker Spaniel,1.0,261.0,972.0,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg
675497103322386432,Reggie,2015-12-12 02:07:14,,Vizsla,1.1,1190.0,2922.0,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg
675362609739206656,Daisy,2015-12-11 17:12:48,,Labrador Retriever,1.2,207.0,984.0,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg
675166823650848770,Arnold,2015-12-11 04:14:49,,Standard Poodle,1.0,1445.0,3296.0,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg
675146535592706048,Coops,2015-12-11 02:54:12,,Cardigan,0.7,266.0,1098.0,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg
675111688094527488,Oliver,2015-12-11 00:35:44,,Labrador Retriever,0.8,224.0,891.0,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg
675015141583413248,Moe,2015-12-10 18:12:05,,Golden Retriever,1.0,1091.0,2512.0,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg
675006312288268288,Mollie,2015-12-10 17:37:00,pupper,Boxer,1.0,207.0,904.0,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg
675003128568291329,Laela,2015-12-10 17:24:21,,Pembroke,1.2,429.0,1444.0,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg
674800520222154752,Tedders,2015-12-10 03:59:15,,Pembroke,1.1,786.0,2790.0,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg
674788554665512960,Maggie,2015-12-10 03:11:43,,Miniature Poodle,0.9,189.0,743.0,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg
674774481756377088,Superpup,2015-12-10 02:15:47,pupper,Chihuahua,1.1,432.0,1020.0,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg
674743008475090944,Sophie,2015-12-10 00:10:43,,Bernese Mountain Dog,1.0,498.0,1299.0,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg
